entity_type,entity_id,module,is_cmd_true_target,batch,cell_line,replicate,potency
gene,GENE_0998,0,0,1,1,3,0.45411164933227266
gene,GENE_0998,0,0,4,2,0,0.42946322429264205
gene,GENE_0998,0,0,4,2,1,0.4114314179179472
gene,GENE_0998,0,0,0,2,2,0.39528763483600515
gene,GENE_0998,0,0,4,2,3,0.348879210671829
gene,GENE_0999,7,0,4,0,0,0.9506763964779328
gene,GENE_0999,7,0,0,0,1,0.9979309042824283
gene,GENE_0999,7,0,4,0,2,0.859010420070502
gene,GENE_0999,7,0,5,0,3,0.9227775089586153
gene,GENE_0999,7,0,1,1,0,0.8925450907576763
gene,GENE_0999,7,0,5,1,1,0.8457298682452407
gene,GENE_0999,7,0,1,1,2,0.9194617194569673
gene,GENE_0999,7,0,4,1,3,0.8035661398282008
gene,GENE_0999,7,0,2,2,0,0.7429392425193375
gene,GENE_0999,7,0,5,2,1,0.7617422700616431
gene,GENE_0999,7,0,2,2,2,0.7988523800520428
gene,GENE_0999,7,0,3,2,3,0.9192580176722843
gene,GENE_1000,4,0,0,0,0,0.9244724060983314
gene,GENE_1000,4,0,0,0,1,0.9972733107134102
gene,GENE_1000,4,0,4,0,2,1.0243370323850407
gene,GENE_1000,4,0,5,0,3,0.9916504431282372
gene,GENE_1000,4,0,4,1,0,0.9166119660083245
gene,GENE_1000,4,0,1,1,1,0.8977042770148681
gene,GENE_1000,4,0,3,1,2,1.0116473528715801
gene,GENE_1000,4,0,3,1,3,0.8833076517435714
gene,GENE_1000,4,0,4,2,0,0.8512072776956062
gene,GENE_1000,4,0,1,2,1,1.1684863688028866
gene,GENE_1000,4,0,0,2,2,1.157614608576803
gene,GENE_1000,4,0,4,2,3,0.8900750014648754
gene,GENE_1001,2,0,1,0,0,0.9737337115186466
gene,GENE_1001,2,0,4,0,1,0.8726026908452129
gene,GENE_1001,2,0,5,0,2,0.8637354275560958
gene,GENE_1001,2,0,3,0,3,0.9718317625913612
gene,GENE_1001,2,0,3,1,0,0.9659285678725438
gene,GENE_1001,2,0,5,1,1,0.9976516903934297
gene,GENE_1001,2,0,2,1,2,0.96464362817983
gene,GENE_1001,2,0,5,1,3,1.0445506488685652
gene,GENE_1001,2,0,5,2,0,1.0168890591413249
gene,GENE_1001,2,0,1,2,1,0.8972509847863128
gene,GENE_1001,2,0,5,2,2,1.0990435905755087
gene,GENE_1001,2,0,0,2,3,0.94234439977628
gene,GENE_1002,1,0,5,0,0,0.5932391187261126
gene,GENE_1002,1,0,4,0,1,0.6766354323379913
gene,GENE_1002,1,0,3,0,2,0.6311060347040656
gene,GENE_1002,1,0,1,0,3,0.7178977505454383
gene,GENE_1002,1,0,5,1,0,0.7235413070122222
gene,GENE_1002,1,0,3,1,1,0.5269776553536238
gene,GENE_1002,1,0,4,1,2,0.6775247976206605
gene,GENE_1002,1,0,2,1,3,0.6683406210091727
gene,GENE_1002,1,0,2,2,0,0.5685510013325588
gene,GENE_1002,1,0,2,2,1,0.6475639811203745
gene,GENE_1002,1,0,5,2,2,0.6483759163122453
gene,GENE_1002,1,0,0,2,3,0.7265289942055755
gene,GENE_1003,6,0,5,0,0,0.6164299427116494
gene,GENE_1003,6,0,0,0,1,0.751671424686887
gene,GENE_1003,6,0,3,0,2,0.5665820850777323
gene,GENE_1003,6,0,4,0,3,0.6647506436964963
gene,GENE_1003,6,0,4,1,0,0.6431558205139203
gene,GENE_1003,6,0,0,1,1,0.5882355074947966
gene,GENE_1003,6,0,5,1,2,0.7896570413855338
gene,GENE_1003,6,0,0,1,3,0.6786642855190859
gene,GENE_1003,6,0,3,2,0,0.5814602774234876
gene,GENE_1003,6,0,2,2,1,0.5845655341629983
gene,GENE_1003,6,0,5,2,2,0.6128676195542574
gene,GENE_1003,6,0,1,2,3,0.7239039669857867
gene,GENE_1004,0,0,4,0,0,0.980751256215269
gene,GENE_1004,0,0,3,0,1,0.8616961382456673
gene,GENE_1004,0,0,0,0,2,0.8053132005172488
gene,GENE_1004,0,0,5,0,3,0.8309115635649138
gene,GENE_1004,0,0,5,1,0,0.9263692288213676
gene,GENE_1004,0,0,1,1,1,0.9954957141759219
gene,GENE_1004,0,0,2,1,2,0.8399809591373832
gene,GENE_1004,0,0,4,1,3,1.0204427375282208
gene,GENE_1004,0,0,4,2,0,0.8612706338208325
gene,GENE_1004,0,0,4,2,1,0.8734451963999258
gene,GENE_1004,0,0,2,2,2,0.963201898084274
gene,GENE_1004,0,0,4,2,3,0.8409928423711533
gene,GENE_1005,2,0,1,0,0,0.6726199629051469
gene,GENE_1005,2,0,5,0,1,0.6186858223365578
gene,GENE_1005,2,0,1,0,2,0.7166755585663571
gene,GENE_1005,2,0,5,0,3,0.7901773810299312
gene,GENE_1005,2,0,2,1,0,0.7526920697406883
gene,GENE_1005,2,0,0,1,1,0.6119113861783557
gene,GENE_1005,2,0,0,1,2,0.6361156273917151
gene,GENE_1005,2,0,3,1,3,0.6371222882268195
gene,GENE_1005,2,0,2,2,0,0.681536367119164
gene,GENE_1005,2,0,1,2,1,0.7778268243134546
gene,GENE_1005,2,0,1,2,2,0.8734676871771713
gene,GENE_1005,2,0,0,2,3,0.6869055669497506
gene,GENE_1006,1,0,2,0,0,0.28820492421694344
gene,GENE_1006,1,0,5,0,1,0.2991207588813969
gene,GENE_1006,1,0,3,0,2,0.24336531057955393
gene,GENE_1006,1,0,5,0,3,0.33277488445305553
gene,GENE_1006,1,0,3,1,0,0.2610161780182121
gene,GENE_1006,1,0,5,1,1,0.32325345850633463
gene,GENE_1006,1,0,1,1,2,0.24232305766487974
gene,GENE_1006,1,0,4,1,3,0.22439299432295287
gene,GENE_1006,1,0,5,2,0,0.24969965165667043
gene,GENE_1006,1,0,1,2,1,0.22577042777268175
gene,GENE_1006,1,0,3,2,2,0.2336867873102183
gene,GENE_1006,1,0,1,2,3,0.21491735532099016
gene,GENE_1007,5,0,5,0,0,0.6843463957128324
gene,GENE_1007,5,0,1,0,1,0.6844849803039075
gene,GENE_1007,5,0,1,0,2,0.9018153493314156
gene,GENE_1007,5,0,4,0,3,0.7567541300931735
gene,GENE_1007,5,0,4,1,0,0.7837266118323442
gene,GENE_1007,5,0,3,1,1,0.8635233775552001
gene,GENE_1007,5,0,4,1,2,0.7548998667917646
gene,GENE_1007,5,0,1,1,3,0.6455542742401035
gene,GENE_1007,5,0,2,2,0,0.8371205441273568
gene,GENE_1007,5,0,1,2,1,0.8849298651478669
gene,GENE_1007,5,0,1,2,2,0.7304367023643852
gene,GENE_1007,5,0,2,2,3,0.8375413958519244
gene,GENE_1008,2,0,3,0,0,0.6095399487515548
gene,GENE_1008,2,0,0,0,1,0.5945045545666497
gene,GENE_1008,2,0,0,0,2,0.5986632617683835
gene,GENE_1008,2,0,3,0,3,0.8178457364823861
gene,GENE_1008,2,0,0,1,0,0.4877714780839859
gene,GENE_1008,2,0,2,1,1,0.7875966572326569
gene,GENE_1008,2,0,0,1,2,0.7488689370046757
gene,GENE_1008,2,0,2,1,3,0.8090826333082972
gene,GENE_1008,2,0,3,2,0,0.7760608109795922
gene,GENE_1008,2,0,4,2,1,0.49667084407743256
gene,GENE_1008,2,0,5,2,2,0.44700837803059873
gene,GENE_1008,2,0,2,2,3,0.6133347609033182
gene,GENE_1009,6,0,4,0,0,0.9980569719812702
gene,GENE_1009,6,0,5,0,1,0.8329460664953469
gene,GENE_1009,6,0,5,0,2,0.9589791343817623
gene,GENE_1009,6,0,3,0,3,0.8561384338407857
gene,GENE_1009,6,0,5,1,0,0.7273445792181863
gene,GENE_1009,6,0,3,1,1,0.8411265129252528
gene,GENE_1009,6,0,5,1,2,0.8157121246155844
gene,GENE_1009,6,0,1,1,3,0.9112811240339251
gene,GENE_1009,6,0,3,2,0,1.0107190981537197
gene,GENE_1009,6,0,3,2,1,0.920502420447316
gene,GENE_1009,6,0,0,2,2,0.895705663764442
gene,GENE_1009,6,0,1,2,3,0.8084113704607241
gene,GENE_1010,7,0,3,0,0,0.5496145495586102
gene,GENE_1010,7,0,4,0,1,0.5120669663899825
gene,GENE_1010,7,0,5,0,2,0.6268516906432179
gene,GENE_1010,7,0,4,0,3,0.5079268352256887
gene,GENE_1010,7,0,1,1,0,0.5456566610366038
gene,GENE_1010,7,0,0,1,1,0.3405363049369444
gene,GENE_1010,7,0,2,1,2,0.333763468577414
gene,GENE_1010,7,0,4,1,3,0.5069764254161302
gene,GENE_1010,7,0,0,2,0,0.37879539621353336
gene,GENE_1010,7,0,5,2,1,0.33152816266273516
gene,GENE_1010,7,0,5,2,2,0.41622475821001276
gene,GENE_1010,7,0,4,2,3,0.47651491834501597
gene,GENE_1011,1,0,4,0,0,0.9357492131564469
gene,GENE_1011,1,0,0,0,1,0.9336100182150887
gene,GENE_1011,1,0,1,0,2,0.8283241258180438
gene,GENE_1011,1,0,2,0,3,0.897220075702351
gene,GENE_1011,1,0,4,1,0,0.9520782316822902
gene,GENE_1011,1,0,3,1,1,0.8676219183989579
gene,GENE_1011,1,0,2,1,2,0.8549356952663932
gene,GENE_1011,1,0,0,1,3,0.885814336261814
gene,GENE_1011,1,0,5,2,0,0.9807349967244963
gene,GENE_1011,1,0,0,2,1,0.8887448611368761
gene,GENE_1011,1,0,3,2,2,0.9620899945941804
gene,GENE_1011,1,0,2,2,3,0.9320266879355243
gene,GENE_1012,2,0,1,0,0,1.0747489840754638
gene,GENE_1012,2,0,0,0,1,0.9940551610286792
gene,GENE_1012,2,0,2,0,2,1.0048864807033624
gene,GENE_1012,2,0,3,0,3,1.0842701520656495
gene,GENE_1012,2,0,1,1,0,0.9935532306881644
gene,GENE_1012,2,0,1,1,1,0.9143111106540258
gene,GENE_1012,2,0,4,1,2,0.9589494442379473
gene,GENE_1012,2,0,4,1,3,0.9473472498919373
gene,GENE_1012,2,0,2,2,0,0.9348755251937086
gene,GENE_1012,2,0,5,2,1,1.0416517772530116
gene,GENE_1012,2,0,2,2,2,0.9680415438806783
gene,GENE_1012,2,0,3,2,3,1.0225429233729735
gene,GENE_1013,3,0,4,0,0,0.18140574704316756
gene,GENE_1013,3,0,1,0,1,0.29249795566988285
gene,GENE_1013,3,0,2,0,2,0.17406213830581352
gene,GENE_1013,3,0,1,0,3,0.15955917006514675
gene,GENE_1013,3,0,0,1,0,0.29505156907325003
gene,GENE_1013,3,0,5,1,1,0.1836765052659128
gene,GENE_1013,3,0,1,1,2,0.2634001402613586
gene,GENE_1013,3,0,4,1,3,0.12064044068451867
gene,GENE_1013,3,0,3,2,0,0.20815128533244895
gene,GENE_1013,3,0,0,2,1,0.14365000995687574
gene,GENE_1013,3,0,3,2,2,0.23381950911140686
gene,GENE_1013,3,0,5,2,3,0.2892738644359045
gene,GENE_1014,2,0,5,0,0,0.7105267533101655
gene,GENE_1014,2,0,5,0,1,0.6775721675710322
gene,GENE_1014,2,0,5,0,2,0.6476599879856574
gene,GENE_1014,2,0,0,0,3,0.5934190978351336
gene,GENE_1014,2,0,2,1,0,0.5641091510661715
gene,GENE_1014,2,0,0,1,1,0.5327900685719466
gene,GENE_1014,2,0,0,1,2,0.6167704600373767
gene,GENE_1014,2,0,2,1,3,0.6134298372033734
gene,GENE_1014,2,0,2,2,0,0.6836006972416433
gene,GENE_1014,2,0,3,2,1,0.6797072571768785
gene,GENE_1014,2,0,0,2,2,0.7146348871300976
gene,GENE_1014,2,0,1,2,3,0.6039259269689906
gene,GENE_1015,2,0,4,0,0,0.5866356126477795
gene,GENE_1015,2,0,1,0,1,0.6290236853924888
gene,GENE_1015,2,0,2,0,2,0.6004497479413797
gene,GENE_1015,2,0,3,0,3,0.7258440920583034
gene,GENE_1015,2,0,4,1,0,0.5085053909382091
gene,GENE_1015,2,0,2,1,1,0.5890150840277611
gene,GENE_1015,2,0,2,1,2,0.5230086657017682
gene,GENE_1015,2,0,0,1,3,0.5820073538482118
gene,GENE_1015,2,0,0,2,0,0.5037406614704205
gene,GENE_1015,2,0,3,2,1,0.6028618850770989
gene,GENE_1015,2,0,2,2,2,0.6144135267981621
gene,GENE_1015,2,0,4,2,3,0.6511728146091704
gene,GENE_1016,6,0,0,0,0,0.37329735472007824
gene,GENE_1016,6,0,2,0,1,0.28811894072419614
gene,GENE_1016,6,0,5,0,2,0.31158109137111484
gene,GENE_1016,6,0,4,0,3,0.3553208433269953
gene,GENE_1016,6,0,5,1,0,0.31424598899498557
gene,GENE_1016,6,0,5,1,1,0.42609246930455213
gene,GENE_1016,6,0,4,1,2,0.3808633456122224
gene,GENE_1016,6,0,5,1,3,0.2344526458354056
gene,GENE_1016,6,0,0,2,0,0.28119843641923825
gene,GENE_1016,6,0,0,2,1,0.37978085855844446
gene,GENE_1016,6,0,1,2,2,0.2806068240816857
gene,GENE_1016,6,0,3,2,3,0.4627984739041699
gene,GENE_1017,0,0,3,0,0,0.6662169439058563
gene,GENE_1017,0,0,2,0,1,0.8052821406449002
gene,GENE_1017,0,0,0,0,2,0.7708548387883278
gene,GENE_1017,0,0,5,0,3,0.8719860864055239
gene,GENE_1017,0,0,4,1,0,0.6538944099147125
gene,GENE_1017,0,0,1,1,1,0.8529111886387694
gene,GENE_1017,0,0,1,1,2,0.8208533563601317
gene,GENE_1017,0,0,1,1,3,0.6954820440822573
gene,GENE_1017,0,0,1,2,0,0.7940706850760133
gene,GENE_1017,0,0,0,2,1,0.702196290574717
gene,GENE_1017,0,0,1,2,2,0.8011380230893189
gene,GENE_1017,0,0,5,2,3,0.7714953332623719
gene,GENE_1018,6,0,4,0,0,0.3531900086561092
gene,GENE_1018,6,0,4,0,1,0.34712153637617404
gene,GENE_1018,6,0,2,0,2,0.19458665924962598
gene,GENE_1018,6,0,0,0,3,0.2911819036715127
gene,GENE_1018,6,0,5,1,0,0.19460471609120225
gene,GENE_1018,6,0,4,1,1,0.3032776121638313
gene,GENE_1018,6,0,4,1,2,0.14836646995200548
gene,GENE_1018,6,0,0,1,3,0.3625875804431811
gene,GENE_1018,6,0,0,2,0,0.28380182263168857
gene,GENE_1018,6,0,3,2,1,0.4800562805027386
gene,GENE_1018,6,0,5,2,2,0.26106406035888086
gene,GENE_1018,6,0,4,2,3,0.3694415418256458
gene,GENE_1019,2,0,0,0,0,0.27504645930587357
gene,GENE_1019,2,0,3,0,1,0.234414797374898
gene,GENE_1019,2,0,2,0,2,0.3888951702461355
gene,GENE_1019,2,0,0,0,3,0.27296307806851683
gene,GENE_1019,2,0,0,1,0,0.22783333612209972
gene,GENE_1019,2,0,4,1,1,0.2738692746912381
gene,GENE_1019,2,0,2,1,2,0.17802818010564286
gene,GENE_1019,2,0,4,1,3,0.2770457005136735
gene,GENE_1019,2,0,0,2,0,0.09973130379692427
gene,GENE_1019,2,0,1,2,1,0.14275033774449786
gene,GENE_1019,2,0,1,2,2,0.32815749902261887
gene,GENE_1019,2,0,3,2,3,0.21695114421101838
gene,GENE_1020,6,0,1,0,0,0.69517835830805
gene,GENE_1020,6,0,2,0,1,0.7370823512128372
gene,GENE_1020,6,0,2,0,2,0.5652214374695269
gene,GENE_1020,6,0,2,0,3,0.6381804683220627
gene,GENE_1020,6,0,4,1,0,0.6330477921451295
gene,GENE_1020,6,0,4,1,1,0.665063044854111
gene,GENE_1020,6,0,4,1,2,0.7970726955697209
gene,GENE_1020,6,0,0,1,3,0.7166210292565345
gene,GENE_1020,6,0,0,2,0,0.7898496276557561
gene,GENE_1020,6,0,4,2,1,0.691893762448485
gene,GENE_1020,6,0,1,2,2,0.8733145015391274
gene,GENE_1020,6,0,5,2,3,0.7076598038286903
gene,GENE_1021,4,0,4,0,0,0.7295546876754572
gene,GENE_1021,4,0,2,0,1,0.6254218078270705
gene,GENE_1021,4,0,0,0,2,0.7571205370966883
gene,GENE_1021,4,0,5,0,3,0.7639861659914695
gene,GENE_1021,4,0,2,1,0,0.7328361774716624
gene,GENE_1021,4,0,4,1,1,0.7455246544330036
gene,GENE_1021,4,0,2,1,2,0.6312968420418416
gene,GENE_1021,4,0,3,1,3,0.7111972066139152
gene,GENE_1021,4,0,1,2,0,0.780707952316587
gene,GENE_1021,4,0,1,2,1,0.7206437956641357
gene,GENE_1021,4,0,1,2,2,0.7363649626179534
gene,GENE_1021,4,0,2,2,3,0.45064695449985054
gene,GENE_1022,3,0,0,0,0,0.3972027443883933
gene,GENE_1022,3,0,5,0,1,0.19486264207542422
gene,GENE_1022,3,0,3,0,2,0.24178101623298764
gene,GENE_1022,3,0,5,0,3,0.1502353229784486
gene,GENE_1022,3,0,0,1,0,0.17781965622646206
gene,GENE_1022,3,0,4,1,1,0.101909567529627
gene,GENE_1022,3,0,2,1,2,0.1272654694314948
gene,GENE_1022,3,0,4,1,3,0.11195781755923725
gene,GENE_1022,3,0,5,2,0,0.2382447097822256
gene,GENE_1022,3,0,3,2,1,0.22545086187764096
gene,GENE_1022,3,0,3,2,2,0.15042183459421915
gene,GENE_1022,3,0,5,2,3,0.24992180122669927
gene,GENE_1023,2,0,0,0,0,0.7878362067809866
gene,GENE_1023,2,0,1,0,1,0.7546229491683689
gene,GENE_1023,2,0,4,0,2,0.7036597354498462
gene,GENE_1023,2,0,5,0,3,0.7413107483324993
gene,GENE_1023,2,0,3,1,0,0.7250376520113345
gene,GENE_1023,2,0,1,1,1,0.7391717546020317
gene,GENE_1023,2,0,0,1,2,0.8093500935220865
gene,GENE_1023,2,0,2,1,3,0.6342145457878418
gene,GENE_1023,2,0,3,2,0,0.5765533196321649
gene,GENE_1023,2,0,2,2,1,0.6393810626085903
gene,GENE_1023,2,0,2,2,2,0.608739410475029
gene,GENE_1023,2,0,3,2,3,0.6789654788072828
gene,GENE_1024,5,0,3,0,0,0.6286740102285518
gene,GENE_1024,5,0,4,0,1,0.4677920638857513
gene,GENE_1024,5,0,1,0,2,0.5834344804125146
gene,GENE_1024,5,0,4,0,3,0.6070663763056918
gene,GENE_1024,5,0,0,1,0,0.5252417817147396
gene,GENE_1024,5,0,4,1,1,0.491392162824319
gene,GENE_1024,5,0,0,1,2,0.5990624315004212
gene,GENE_1024,5,0,1,1,3,0.4644731365142724
gene,GENE_1024,5,0,1,2,0,0.5613134447775098
gene,GENE_1024,5,0,0,2,1,0.5384271878887228
gene,GENE_1024,5,0,5,2,2,0.3760118026887984
gene,GENE_1024,5,0,0,2,3,0.5869416881705496
gene,GENE_1025,3,0,4,0,0,0.8337106026930614
gene,GENE_1025,3,0,3,0,1,0.755857068029602
gene,GENE_1025,3,0,3,0,2,0.8074735968292441
gene,GENE_1025,3,0,5,0,3,0.6911619181008891
gene,GENE_1025,3,0,5,1,0,0.8286183418490255
gene,GENE_1025,3,0,4,1,1,0.7592075066355888
gene,GENE_1025,3,0,2,1,2,0.7201701880260902
gene,GENE_1025,3,0,5,1,3,0.7590685282639784
gene,GENE_1025,3,0,4,2,0,0.7926351422101525
gene,GENE_1025,3,0,4,2,1,0.7716714598053911
gene,GENE_1025,3,0,4,2,2,0.697705484443909
gene,GENE_1025,3,0,5,2,3,0.5519891295868722
gene,GENE_1026,3,0,1,0,0,0.282495056391441
gene,GENE_1026,3,0,2,0,1,0.17590120949932184
gene,GENE_1026,3,0,4,0,2,0.16770605728858748
gene,GENE_1026,3,0,1,0,3,0.23080201518023608
gene,GENE_1026,3,0,3,1,0,0.3171774354276029
gene,GENE_1026,3,0,5,1,1,0.283588341511801
gene,GENE_1026,3,0,0,1,2,0.1809902646077219
gene,GENE_1026,3,0,1,1,3,0.2203272706236334
gene,GENE_1026,3,0,2,2,0,0.1864107555532732
gene,GENE_1026,3,0,4,2,1,0.164628282218419
gene,GENE_1026,3,0,4,2,2,0.06459143658815694
gene,GENE_1026,3,0,0,2,3,0.19698318562388284
gene,GENE_1027,4,0,0,0,0,0.550333863542575
gene,GENE_1027,4,0,0,0,1,0.5375977159079467
gene,GENE_1027,4,0,2,0,2,0.5351150208289976
gene,GENE_1027,4,0,5,0,3,0.5638413235868551
gene,GENE_1027,4,0,4,1,0,0.6876047694271441
gene,GENE_1027,4,0,3,1,1,0.48453702395874837
gene,GENE_1027,4,0,1,1,2,0.4543399669999509
gene,GENE_1027,4,0,2,1,3,0.5199363411580212
gene,GENE_1027,4,0,0,2,0,0.5422949293713112
gene,GENE_1027,4,0,4,2,1,0.5321277811771739
gene,GENE_1027,4,0,0,2,2,0.4626462571549834
gene,GENE_1027,4,0,5,2,3,0.554549215568518
gene,GENE_1028,7,0,5,0,0,0.7450954163232436
gene,GENE_1028,7,0,5,0,1,0.6344319341627292
gene,GENE_1028,7,0,0,0,2,0.604130148349129
gene,GENE_1028,7,0,2,0,3,0.7234751162278191
gene,GENE_1028,7,0,0,1,0,0.6367050954955037
gene,GENE_1028,7,0,3,1,1,0.6125135829802903
gene,GENE_1028,7,0,0,1,2,0.633870090334306
gene,GENE_1028,7,0,5,1,3,0.5508819147883681
gene,GENE_1028,7,0,2,2,0,0.593684788469035
gene,GENE_1028,7,0,4,2,1,0.6715982036498018
gene,GENE_1028,7,0,2,2,2,0.6434125462395541
gene,GENE_1028,7,0,1,2,3,0.5545669252975378
gene,GENE_1029,7,0,0,0,0,0.8501704000514834
gene,GENE_1029,7,0,3,0,1,0.7494065993588069
gene,GENE_1029,7,0,2,0,2,0.7051323556966281
gene,GENE_1029,7,0,0,0,3,0.8190137392141714
gene,GENE_1029,7,0,4,1,0,0.6625777167746553
gene,GENE_1029,7,0,3,1,1,0.8291138680294793
gene,GENE_1029,7,0,1,1,2,0.6690679892867732
gene,GENE_1029,7,0,4,1,3,0.741514503696518
gene,GENE_1029,7,0,3,2,0,0.8892402642614685
gene,GENE_1029,7,0,2,2,1,0.7342190243442575
gene,GENE_1029,7,0,2,2,2,0.7379734729609951
gene,GENE_1029,7,0,1,2,3,0.8085712144379368
gene,GENE_1030,1,0,1,0,0,0.37533656497472795
gene,GENE_1030,1,0,0,0,1,0.3418577653201601
gene,GENE_1030,1,0,3,0,2,0.33063750763196503
gene,GENE_1030,1,0,4,0,3,0.2963335292005569
gene,GENE_1030,1,0,3,1,0,0.4225245638389829
gene,GENE_1030,1,0,1,1,1,0.34158275096644564
gene,GENE_1030,1,0,0,1,2,0.28853161751888745
gene,GENE_1030,1,0,4,1,3,0.21455206392569634
gene,GENE_1030,1,0,5,2,0,0.4046196100173478
gene,GENE_1030,1,0,2,2,1,0.3938203967039245
gene,GENE_1030,1,0,5,2,2,0.34045276546243725
gene,GENE_1030,1,0,1,2,3,0.3813806918151174
gene,GENE_1031,3,0,4,0,0,0.7143711756741327
gene,GENE_1031,3,0,5,0,1,0.6781972885361353
gene,GENE_1031,3,0,4,0,2,0.6060688990422554
gene,GENE_1031,3,0,2,0,3,0.7611502507562486
gene,GENE_1031,3,0,5,1,0,0.7629391274997622
gene,GENE_1031,3,0,3,1,1,0.786237921358564
gene,GENE_1031,3,0,4,1,2,0.7234723916234169
gene,GENE_1031,3,0,1,1,3,0.8876018430389058
gene,GENE_1031,3,0,0,2,0,0.6191247792478506
gene,GENE_1031,3,0,4,2,1,0.7481978307065719
gene,GENE_1031,3,0,0,2,2,0.7174195582438392
gene,GENE_1031,3,0,0,2,3,0.9482709943803539
gene,GENE_1032,6,0,5,0,0,0.6575370263201562
gene,GENE_1032,6,0,1,0,1,0.6466039264678055
gene,GENE_1032,6,0,0,0,2,0.40614779380200494
gene,GENE_1032,6,0,4,0,3,0.6980005953521509
gene,GENE_1032,6,0,4,1,0,0.5018463965052317
gene,GENE_1032,6,0,0,1,1,0.5476134294837156
gene,GENE_1032,6,0,5,1,2,0.5304733845616294
gene,GENE_1032,6,0,4,1,3,0.6415767199752095
gene,GENE_1032,6,0,3,2,0,0.5675463514772358
gene,GENE_1032,6,0,2,2,1,0.6212922444085274
gene,GENE_1032,6,0,2,2,2,0.6288293901787793
gene,GENE_1032,6,0,4,2,3,0.6744367408672908
gene,GENE_1033,1,0,1,0,0,0.23621858358782855
gene,GENE_1033,1,0,2,0,1,0.4644935495098248
gene,GENE_1033,1,0,0,0,2,0.38570106945854676
gene,GENE_1033,1,0,1,0,3,0.34033896264064734
gene,GENE_1033,1,0,5,1,0,0.4842264382031799
gene,GENE_1033,1,0,5,1,1,0.4037115752602517
gene,GENE_1033,1,0,5,1,2,0.280361537529718
gene,GENE_1033,1,0,1,1,3,0.4045441950752041
gene,GENE_1033,1,0,4,2,0,0.31009741900631826
gene,GENE_1033,1,0,0,2,1,0.4644313215470969
gene,GENE_1033,1,0,4,2,2,0.1822138913553928
gene,GENE_1033,1,0,4,2,3,0.24295901284791888
gene,GENE_1034,3,0,4,0,0,0.477054044358048
gene,GENE_1034,3,0,0,0,1,0.47460138371606414
gene,GENE_1034,3,0,1,0,2,0.4956042561356705
gene,GENE_1034,3,0,2,0,3,0.6333315761906636
gene,GENE_1034,3,0,3,1,0,0.44779706594681307
gene,GENE_1034,3,0,3,1,1,0.4255113456456886
gene,GENE_1034,3,0,3,1,2,0.5091861721989535
gene,GENE_1034,3,0,5,1,3,0.5787295220164647
gene,GENE_1034,3,0,0,2,0,0.3589721714916661
gene,GENE_1034,3,0,3,2,1,0.46447293626800723
gene,GENE_1034,3,0,0,2,2,0.5043652547214686
gene,GENE_1034,3,0,1,2,3,0.5297721202993766
gene,GENE_1035,3,0,0,0,0,0.3216768942078494
gene,GENE_1035,3,0,5,0,1,0.05933658470108677
gene,GENE_1035,3,0,2,0,2,0.43347859158271657
gene,GENE_1035,3,0,5,0,3,0.33310815570951674
gene,GENE_1035,3,0,0,1,0,0.2936615631848096
gene,GENE_1035,3,0,5,1,1,0.28480799633991016
gene,GENE_1035,3,0,5,1,2,0.39185766722429394
gene,GENE_1035,3,0,2,1,3,0.351194555550727
gene,GENE_1035,3,0,2,2,0,0.39387550420021783
gene,GENE_1035,3,0,1,2,1,0.36159631057442576
gene,GENE_1035,3,0,3,2,2,0.4046810847314453
gene,GENE_1035,3,0,0,2,3,0.24169573684972734
gene,GENE_1036,3,0,0,0,0,0.27832264517334754
gene,GENE_1036,3,0,3,0,1,0.39047047623310094
gene,GENE_1036,3,0,2,0,2,0.38629507396141843
gene,GENE_1036,3,0,2,0,3,0.11557298777480604
gene,GENE_1036,3,0,5,1,0,0.3303914044637092
gene,GENE_1036,3,0,2,1,1,0.37973182874889394
gene,GENE_1036,3,0,3,1,2,0.2968035899050859
gene,GENE_1036,3,0,2,1,3,0.19072083552067334
gene,GENE_1036,3,0,2,2,0,0.31202747532378683
gene,GENE_1036,3,0,0,2,1,0.35202154141285713
gene,GENE_1036,3,0,3,2,2,0.3009824415851358
gene,GENE_1036,3,0,2,2,3,0.2907477564514987
gene,GENE_1037,3,0,3,0,0,0.16096223313715385
gene,GENE_1037,3,0,1,0,1,0.3714311584349845
gene,GENE_1037,3,0,0,0,2,0.2344459416201952
gene,GENE_1037,3,0,2,0,3,0.13096328592690137
gene,GENE_1037,3,0,4,1,0,0.1892218773258594
gene,GENE_1037,3,0,4,1,1,0.3771785995007502
gene,GENE_1037,3,0,2,1,2,0.28197301380736683
gene,GENE_1037,3,0,3,1,3,0.08852268138863847
gene,GENE_1037,3,0,0,2,0,0.3387412875713054
gene,GENE_1037,3,0,0,2,1,0.2907039752699098
gene,GENE_1037,3,0,1,2,2,0.11219065403265102
gene,GENE_1037,3,0,0,2,3,0.19916940507031775
gene,GENE_1038,4,0,3,0,0,1.00424175023318
gene,GENE_1038,4,0,4,0,1,1.046613357604347
gene,GENE_1038,4,0,2,0,2,0.8362024251582403
gene,GENE_1038,4,0,5,0,3,0.9238520018544973
gene,GENE_1038,4,0,4,1,0,1.0041338649988243
gene,GENE_1038,4,0,0,1,1,0.9757208871501669
gene,GENE_1038,4,0,0,1,2,1.0138653255164038
gene,GENE_1038,4,0,0,1,3,1.0252685118581983
gene,GENE_1038,4,0,4,2,0,1.0173506694447387
