compound_id,gene_id,cosine_similarity,compound_cluster,gene_cluster
CMPD_0199,GENE_0923,0.25125667452812195,6,24
CMPD_0199,GENE_1104,0.24882663786411285,6,20
CMPD_0199,GENE_1124,0.24658027291297913,6,11
CMPD_0200,GENE_0956,0.3208465278148651,29,0
CMPD_0200,GENE_0798,0.304227739572525,29,29
CMPD_0200,GENE_1118,0.30296647548675537,29,1
CMPD_0200,GENE_0250,0.2874967157840729,29,20
CMPD_0200,GENE_0562,0.2846294343471527,29,10
CMPD_0201,GENE_0214,0.300727516412735,14,8
CMPD_0201,GENE_0632,0.29991963505744934,14,8
CMPD_0201,GENE_0429,0.2778705060482025,14,23
CMPD_0201,GENE_0074,0.277558296918869,14,20
CMPD_0201,GENE_0869,0.26250994205474854,14,1
CMPD_0202,GENE_0999,0.34079858660697937,13,13
CMPD_0202,GENE_0767,0.2993406057357788,13,17
CMPD_0202,GENE_1103,0.29665300250053406,13,13
CMPD_0202,GENE_0304,0.295559823513031,13,14
CMPD_0202,GENE_0066,0.2708050310611725,13,6
CMPD_0203,GENE_0910,0.37372666597366333,16,22
CMPD_0203,GENE_0056,0.3061813414096832,16,16
CMPD_0203,GENE_0132,0.3021678328514099,16,26
CMPD_0203,GENE_0443,0.30118080973625183,16,24
CMPD_0203,GENE_0693,0.29712456464767456,16,19
CMPD_0204,GENE_0466,0.4266231954097748,17,17
CMPD_0204,GENE_0036,0.39227622747421265,17,17
CMPD_0204,GENE_1158,0.3893139362335205,17,17
CMPD_0204,GENE_0486,0.35581016540527344,17,9
CMPD_0204,GENE_0345,0.34452274441719055,17,9
CMPD_0205,GENE_0983,0.4143787920475006,24,24
CMPD_0205,GENE_1133,0.3869571387767792,24,24
CMPD_0205,GENE_1076,0.3765321373939514,24,21
CMPD_0205,GENE_0342,0.35512128472328186,24,24
CMPD_0205,GENE_0248,0.3495568633079529,24,24
CMPD_0206,GENE_0425,0.3233363628387451,14,10
CMPD_0206,GENE_0539,0.3042290508747101,14,14
CMPD_0206,GENE_1199,0.27829304337501526,14,28
CMPD_0206,GENE_0668,0.2722873389720917,14,7
CMPD_0206,GENE_0687,0.27100178599357605,14,12
CMPD_0207,GENE_0626,0.34312179684638977,28,24
CMPD_0207,GENE_1044,0.3258373737335205,28,28
CMPD_0207,GENE_0006,0.3216949701309204,28,10
CMPD_0207,GENE_0091,0.2857545018196106,28,23
CMPD_0207,GENE_0272,0.2830333113670349,28,13
CMPD_0208,GENE_0074,0.29457539319992065,8,20
CMPD_0208,GENE_0641,0.2631600499153137,8,4
CMPD_0208,GENE_1027,0.2600904405117035,8,9
CMPD_0208,GENE_1100,0.2596232295036316,8,8
CMPD_0208,GENE_1026,0.25802040100097656,8,21
CMPD_0209,GENE_0761,0.4521777927875519,15,15
CMPD_0209,GENE_1139,0.3844587802886963,15,21
CMPD_0209,GENE_1196,0.3004324436187744,15,10
CMPD_0209,GENE_0786,0.2940004765987396,15,15
CMPD_0209,GENE_1022,0.28333473205566406,15,15
CMPD_0210,GENE_0377,0.3405175805091858,4,8
CMPD_0210,GENE_0615,0.3296367824077606,4,24
CMPD_0210,GENE_0601,0.30341920256614685,4,25
CMPD_0210,GENE_0598,0.2899586856365204,4,9
CMPD_0210,GENE_1100,0.28833895921707153,4,8
CMPD_0211,GENE_0118,0.39374861121177673,24,24
CMPD_0211,GENE_1037,0.32381415367126465,24,13
CMPD_0211,GENE_1181,0.3042677044868469,24,24
CMPD_0211,GENE_0592,0.2953122556209564,24,24
CMPD_0211,GENE_0005,0.2847050130367279,24,5
CMPD_0212,GENE_1006,0.3077628016471863,18,14
CMPD_0212,GENE_0204,0.2742309868335724,18,27
CMPD_0212,GENE_0829,0.2704715132713318,18,18
CMPD_0212,GENE_0169,0.26434075832366943,18,11
CMPD_0212,GENE_1185,0.25558629631996155,18,6
CMPD_0213,GENE_0029,0.40560001134872437,6,28
CMPD_0213,GENE_0785,0.3414783775806427,6,12
CMPD_0213,GENE_0710,0.3409993350505829,6,13
CMPD_0213,GENE_0772,0.30335626006126404,6,8
CMPD_0213,GENE_1161,0.30191898345947266,6,6
CMPD_0214,GENE_0600,0.33778807520866394,22,22
CMPD_0214,GENE_0650,0.33323758840560913,22,20
CMPD_0214,GENE_0993,0.31527864933013916,22,20
CMPD_0214,GENE_0813,0.2907758951187134,22,14
CMPD_0214,GENE_0497,0.29065534472465515,22,25
CMPD_0215,GENE_0069,0.3416522443294525,15,15
CMPD_0215,GENE_0436,0.30621087551116943,15,15
CMPD_0215,GENE_0854,0.30090299248695374,15,20
CMPD_0215,GENE_0308,0.29703986644744873,15,10
CMPD_0215,GENE_1024,0.2773663401603699,15,20
CMPD_0216,GENE_0998,0.31277376413345337,0,19
CMPD_0216,GENE_0420,0.2860787808895111,0,25
CMPD_0216,GENE_0669,0.27331623435020447,0,19
CMPD_0216,GENE_1006,0.2662554383277893,0,14
CMPD_0216,GENE_0970,0.26191821694374084,0,6
CMPD_0217,GENE_0133,0.30494850873947144,5,20
CMPD_0217,GENE_0676,0.2850894629955292,5,20
CMPD_0217,GENE_0209,0.2736588418483734,5,20
CMPD_0217,GENE_1168,0.2721586525440216,5,5
CMPD_0217,GENE_0555,0.26961684226989746,5,1
CMPD_0218,GENE_1019,0.3123098909854889,5,29
CMPD_0218,GENE_0440,0.298625111579895,5,24
CMPD_0218,GENE_1046,0.29539090394973755,5,23
CMPD_0218,GENE_0231,0.2816410958766937,5,10
CMPD_0218,GENE_0596,0.2636978030204773,5,24
CMPD_0219,GENE_0018,0.3388544023036957,6,19
CMPD_0219,GENE_1086,0.31441593170166016,6,29
CMPD_0219,GENE_1115,0.3099660277366638,6,19
CMPD_0219,GENE_0459,0.2861642837524414,6,6
CMPD_0219,GENE_1094,0.2710772752761841,6,13
CMPD_0220,GENE_0185,0.3066753149032593,5,24
CMPD_0220,GENE_0359,0.2974845767021179,5,6
CMPD_0220,GENE_0178,0.2854076325893402,5,6
CMPD_0220,GENE_0902,0.2844381630420685,5,5
CMPD_0220,GENE_0441,0.28176528215408325,5,25
CMPD_0221,GENE_0732,0.3312375545501709,18,23
CMPD_0221,GENE_0310,0.2875514328479767,18,25
CMPD_0221,GENE_0318,0.2861151695251465,18,18
CMPD_0221,GENE_0101,0.28424572944641113,18,16
CMPD_0221,GENE_0137,0.2837291359901428,18,23
CMPD_0222,GENE_0378,0.35081204771995544,15,1
CMPD_0222,GENE_0255,0.3306879699230194,15,15
CMPD_0222,GENE_1127,0.28616634011268616,15,6
CMPD_0222,GENE_0580,0.28086304664611816,15,26
CMPD_0222,GENE_0258,0.27400052547454834,15,29
CMPD_0223,GENE_0109,0.39363497495651245,27,27
CMPD_0223,GENE_0816,0.3243265748023987,27,27
CMPD_0223,GENE_0274,0.31582188606262207,27,20
CMPD_0223,GENE_0850,0.3083835244178772,27,26
CMPD_0223,GENE_0777,0.2959846258163452,27,9
CMPD_0224,GENE_0355,0.33274903893470764,9,7
CMPD_0224,GENE_0998,0.32040533423423767,9,19
CMPD_0224,GENE_0950,0.3150416910648346,9,9
CMPD_0224,GENE_0969,0.30275705456733704,9,3
CMPD_0224,GENE_1054,0.2799481749534607,9,26
CMPD_0225,GENE_1187,0.34856167435646057,0,8
CMPD_0225,GENE_0328,0.2898569107055664,0,25
CMPD_0225,GENE_0364,0.2740020453929901,0,25
CMPD_0225,GENE_1077,0.27165815234184265,0,20
CMPD_0225,GENE_0658,0.27096042037010193,0,1
CMPD_0226,GENE_0970,0.3403227925300598,3,6
CMPD_0226,GENE_0153,0.30811169743537903,3,13
CMPD_0226,GENE_0460,0.3008022606372833,3,24
CMPD_0226,GENE_0637,0.29033273458480835,3,11
CMPD_0226,GENE_0013,0.2820579409599304,3,0
CMPD_0227,GENE_0667,0.3318861424922943,21,10
CMPD_0227,GENE_1181,0.29357820749282837,21,24
CMPD_0227,GENE_0427,0.27331942319869995,21,10
CMPD_0227,GENE_0620,0.269763320684433,21,2
CMPD_0227,GENE_0714,0.26455655694007874,21,26
CMPD_0228,GENE_0884,0.3535877466201782,29,0
CMPD_0228,GENE_0284,0.32431623339653015,29,26
CMPD_0228,GENE_0489,0.29011794924736023,29,15
CMPD_0228,GENE_0920,0.2758755087852478,29,10
CMPD_0228,GENE_1168,0.2740475833415985,29,5
CMPD_0229,GENE_0956,0.30465081334114075,15,0
CMPD_0229,GENE_0798,0.3014458417892456,15,29
CMPD_0229,GENE_0087,0.2810598611831665,15,19
CMPD_0229,GENE_0445,0.27529779076576233,15,9
CMPD_0229,GENE_0791,0.27494311332702637,15,9
CMPD_0230,GENE_0827,0.44121575355529785,25,25
CMPD_0230,GENE_0962,0.43074750900268555,25,25
CMPD_0230,GENE_0818,0.4045327305793762,25,25
CMPD_0230,GENE_0470,0.3976164162158966,25,25
CMPD_0230,GENE_0198,0.386350154876709,25,25
CMPD_0231,GENE_1087,0.27935653924942017,14,16
CMPD_0231,GENE_1175,0.27903977036476135,14,1
CMPD_0231,GENE_1062,0.2706039845943451,14,14
CMPD_0231,GENE_1001,0.26860108971595764,14,10
CMPD_0231,GENE_0155,0.2679113745689392,14,17
CMPD_0232,GENE_1080,0.3262096345424652,7,25
CMPD_0232,GENE_0840,0.28912970423698425,7,4
CMPD_0232,GENE_1008,0.28168216347694397,7,7
CMPD_0232,GENE_0313,0.2570403516292572,7,8
CMPD_0232,GENE_0992,0.2526196241378784,7,24
CMPD_0233,GENE_0056,0.31705647706985474,14,16
CMPD_0233,GENE_0877,0.3087780475616455,14,7
CMPD_0233,GENE_0286,0.30048277974128723,14,16
CMPD_0233,GENE_0955,0.2981160879135132,14,5
CMPD_0233,GENE_0386,0.2806849181652069,14,14
CMPD_0234,GENE_1181,0.32272598147392273,29,24
CMPD_0234,GENE_0393,0.314020574092865,29,19
CMPD_0234,GENE_0374,0.31174737215042114,29,1
CMPD_0234,GENE_0652,0.302496075630188,29,13
CMPD_0234,GENE_0522,0.2966107130050659,29,0
CMPD_0235,GENE_0114,0.3074893355369568,28,29
CMPD_0235,GENE_1195,0.2859598994255066,28,14
CMPD_0235,GENE_0851,0.27933886647224426,28,29
CMPD_0235,GENE_1153,0.2631874978542328,28,4
CMPD_0235,GENE_0708,0.25862815976142883,28,5
CMPD_0236,GENE_0674,0.31893783807754517,21,25
CMPD_0236,GENE_0677,0.3080640137195587,21,21
CMPD_0236,GENE_0140,0.2694869339466095,21,21
CMPD_0236,GENE_0133,0.26856139302253723,21,20
CMPD_0236,GENE_0388,0.26152870059013367,21,25
CMPD_0237,GENE_0493,0.3562058210372925,19,19
CMPD_0237,GENE_0808,0.3065420091152191,19,19
CMPD_0237,GENE_0839,0.29869264364242554,19,19
CMPD_0237,GENE_0779,0.29816415905952454,19,5
CMPD_0237,GENE_0512,0.2898060381412506,19,19
CMPD_0238,GENE_0164,0.3165907561779022,19,4
CMPD_0238,GENE_0279,0.3128272593021393,19,19
CMPD_0238,GENE_0187,0.3084591031074524,19,6
CMPD_0238,GENE_1115,0.3067851662635803,19,19
CMPD_0238,GENE_0344,0.29387709498405457,19,1
CMPD_0239,GENE_0891,0.3354499638080597,2,27
CMPD_0239,GENE_1100,0.31261712312698364,2,8
CMPD_0239,GENE_0859,0.29663121700286865,2,19
CMPD_0239,GENE_0359,0.2681412398815155,2,6
CMPD_0239,GENE_0674,0.2671246826648712,2,25
CMPD_0240,GENE_0417,0.3119833767414093,28,23
CMPD_0240,GENE_0546,0.2755708694458008,28,23
CMPD_0240,GENE_0300,0.27411866188049316,28,14
CMPD_0240,GENE_0672,0.26966309547424316,28,23
CMPD_0240,GENE_1043,0.26330631971359253,28,5
CMPD_0241,GENE_0615,0.43792563676834106,24,24
CMPD_0241,GENE_0460,0.4184415638446808,24,24
CMPD_0241,GENE_0303,0.40164878964424133,24,24
CMPD_0241,GENE_0796,0.3914547264575958,24,24
CMPD_0241,GENE_0581,0.3838821053504944,24,24
CMPD_0242,GENE_1113,0.33351558446884155,10,19
CMPD_0242,GENE_0903,0.332834392786026,10,25
CMPD_0242,GENE_0942,0.33011627197265625,10,10
CMPD_0242,GENE_0982,0.3073328137397766,10,10
CMPD_0242,GENE_0949,0.30095958709716797,10,10
CMPD_0243,GENE_0011,0.3138701915740967,5,17
CMPD_0243,GENE_0571,0.31341972947120667,5,25
CMPD_0243,GENE_0451,0.28694939613342285,5,10
CMPD_0243,GENE_1048,0.2628076672554016,5,21
CMPD_0243,GENE_0839,0.25503748655319214,5,19
CMPD_0244,GENE_0773,0.4089919626712799,13,13
CMPD_0244,GENE_0890,0.3355790078639984,13,13
CMPD_0244,GENE_0100,0.33105236291885376,13,0
CMPD_0244,GENE_0986,0.28070104122161865,13,14
CMPD_0244,GENE_0048,0.2725076675415039,13,23
CMPD_0245,GENE_0430,0.2712290287017822,13,17
CMPD_0245,GENE_0015,0.26225194334983826,13,16
CMPD_0245,GENE_0559,0.2597239315509796,13,25
CMPD_0245,GENE_0593,0.2585483491420746,13,10
CMPD_0245,GENE_0379,0.25779250264167786,13,25
CMPD_0246,GENE_1160,0.3992123603820801,5,14
CMPD_0246,GENE_0005,0.3115326464176178,5,5
CMPD_0246,GENE_0834,0.30074596405029297,5,5
CMPD_0246,GENE_0813,0.2730681300163269,5,14
CMPD_0246,GENE_0251,0.269269198179245,5,9
CMPD_0247,GENE_0704,0.34369924664497375,10,10
CMPD_0247,GENE_1071,0.34089231491088867,10,10
CMPD_0247,GENE_0742,0.34070879220962524,10,10
CMPD_0247,GENE_1008,0.31919074058532715,10,7
CMPD_0247,GENE_0603,0.3188227415084839,10,10
CMPD_0248,GENE_0750,0.37217551469802856,10,10
CMPD_0248,GENE_0231,0.36159175634384155,10,10
CMPD_0248,GENE_1187,0.34461113810539246,10,8
CMPD_0248,GENE_1014,0.33634045720100403,10,10
CMPD_0248,GENE_0451,0.3088337481021881,10,10
CMPD_0249,GENE_1013,0.3287642002105713,14,0
CMPD_0249,GENE_1062,0.31476709246635437,14,14
CMPD_0249,GENE_0983,0.3097577393054962,14,24
CMPD_0249,GENE_0608,0.2893962264060974,14,15
CMPD_0249,GENE_0763,0.2816053032875061,14,25
CMPD_0250,GENE_0006,0.3261713683605194,15,10
CMPD_0250,GENE_0305,0.3097097873687744,15,15
CMPD_0250,GENE_0777,0.3028852641582489,15,9
CMPD_0250,GENE_0849,0.29043808579444885,15,14
CMPD_0250,GENE_0475,0.2784865200519562,15,0
CMPD_0251,GENE_0653,0.3465779721736908,27,28
CMPD_0251,GENE_0023,0.3294394314289093,27,23
CMPD_0251,GENE_0529,0.32487717270851135,27,24
CMPD_0251,GENE_0999,0.3035714030265808,27,13
CMPD_0251,GENE_0379,0.30247750878334045,27,25
CMPD_0252,GENE_0843,0.35887613892555237,4,0
CMPD_0252,GENE_0546,0.31677061319351196,4,23
CMPD_0252,GENE_0153,0.3064512312412262,4,13
CMPD_0252,GENE_0556,0.305982768535614,4,23
CMPD_0252,GENE_0519,0.30292266607284546,4,23
CMPD_0253,GENE_0818,0.34242549538612366,25,25
CMPD_0253,GENE_0184,0.3303905129432678,25,25
CMPD_0253,GENE_0980,0.3121846616268158,25,15
CMPD_0253,GENE_1002,0.3001987636089325,25,23
CMPD_0253,GENE_1025,0.2898757755756378,25,25
CMPD_0254,GENE_1010,0.326871395111084,26,16
CMPD_0254,GENE_0902,0.3081898093223572,26,5
CMPD_0254,GENE_0498,0.30573561787605286,26,20
CMPD_0254,GENE_0815,0.30430954694747925,26,20
CMPD_0254,GENE_0588,0.30254751443862915,26,24
CMPD_0255,GENE_0871,0.33638933300971985,29,23
CMPD_0255,GENE_0152,0.3177754878997803,29,5
CMPD_0255,GENE_0638,0.27741390466690063,29,12
CMPD_0255,GENE_0300,0.2747161090373993,29,14
CMPD_0255,GENE_0965,0.2697558104991913,29,0
CMPD_0256,GENE_0834,0.32290714979171753,5,5
CMPD_0256,GENE_0239,0.2918863296508789,5,8
CMPD_0256,GENE_0400,0.28913891315460205,5,5
CMPD_0256,GENE_0248,0.2834025025367737,5,24
CMPD_0256,GENE_0459,0.2802533209323883,5,6
CMPD_0257,GENE_1187,0.33803027868270874,27,8
CMPD_0257,GENE_0144,0.32087790966033936,27,8
CMPD_0257,GENE_0914,0.284707248210907,27,23
CMPD_0257,GENE_0588,0.2748405635356903,27,24
CMPD_0257,GENE_0057,0.2744268476963043,27,23
CMPD_0258,GENE_0248,0.4037294387817383,24,24
CMPD_0258,GENE_0526,0.38288357853889465,24,24
CMPD_0258,GENE_0727,0.3639320135116577,24,24
CMPD_0258,GENE_0983,0.3347737193107605,24,24
CMPD_0258,GENE_0443,0.3346654772758484,24,24
CMPD_0259,GENE_0215,0.3622690439224243,10,10
CMPD_0259,GENE_1169,0.3389417827129364,10,5
CMPD_0259,GENE_0784,0.316355437040329,10,10
CMPD_0259,GENE_1026,0.3125273585319519,10,21
CMPD_0259,GENE_0373,0.29229578375816345,10,2
CMPD_0260,GENE_0312,0.3627665340900421,2,3
CMPD_0260,GENE_0316,0.33772027492523193,2,11
CMPD_0260,GENE_0505,0.3222467601299286,2,6
CMPD_0260,GENE_0567,0.3175407946109772,2,27
CMPD_0260,GENE_0710,0.3120167851448059,2,13
CMPD_0261,GENE_0168,0.3090282082557678,15,0
CMPD_0261,GENE_0860,0.2992793619632721,15,1
CMPD_0261,GENE_0033,0.2956482172012329,15,21
CMPD_0261,GENE_0493,0.2942282557487488,15,19
CMPD_0261,GENE_1128,0.2739529609680176,15,4
CMPD_0262,GENE_0794,0.39497020840644836,24,24
CMPD_0262,GENE_0534,0.3680996894836426,24,24
CMPD_0262,GENE_0626,0.35939693450927734,24,24
CMPD_0262,GENE_0146,0.3518327474594116,24,24
CMPD_0262,GENE_0665,0.34118756651878357,24,24
CMPD_0263,GENE_0030,0.36290809512138367,7,7
CMPD_0263,GENE_0491,0.31703123450279236,7,21
CMPD_0263,GENE_0736,0.3134823143482208,7,0
CMPD_0263,GENE_1133,0.3057272136211395,7,24
CMPD_0263,GENE_0113,0.297495573759079,7,24
CMPD_0264,GENE_0726,0.3150748908519745,28,24
CMPD_0264,GENE_0004,0.311408132314682,28,6
CMPD_0264,GENE_0206,0.30519354343414307,28,3
CMPD_0264,GENE_0552,0.3050631582736969,28,3
CMPD_0264,GENE_0682,0.2935948669910431,28,28
CMPD_0265,GENE_0445,0.30871331691741943,13,9
CMPD_0265,GENE_0191,0.2792690396308899,13,24
CMPD_0265,GENE_1163,0.2740561068058014,13,29
CMPD_0265,GENE_0179,0.2709153890609741,13,23
CMPD_0265,GENE_0686,0.26661166548728943,13,21
CMPD_0266,GENE_0454,0.33457526564598083,29,11
CMPD_0266,GENE_0867,0.32151153683662415,29,25
CMPD_0266,GENE_0200,0.27854934334754944,29,25
CMPD_0266,GENE_0484,0.25728940963745117,29,0
CMPD_0266,GENE_0694,0.2537634074687958,29,20
CMPD_0267,GENE_0097,0.4291837215423584,8,8
CMPD_0267,GENE_0643,0.36874255537986755,8,20
CMPD_0267,GENE_0106,0.3599797487258911,8,8
CMPD_0267,GENE_0323,0.34419429302215576,8,20
CMPD_0267,GENE_0208,0.3259691894054413,8,8
CMPD_0268,GENE_1034,0.3714764714241028,29,29
CMPD_0268,GENE_0145,0.367818146944046,29,0
CMPD_0268,GENE_0967,0.36018359661102295,29,10
CMPD_0268,GENE_0499,0.35553595423698425,29,15
CMPD_0268,GENE_0821,0.3256014883518219,29,17
CMPD_0269,GENE_0943,0.3900712728500366,29,17
CMPD_0269,GENE_0501,0.34675756096839905,29,1
CMPD_0269,GENE_0640,0.34295856952667236,29,8
CMPD_0269,GENE_0798,0.321688175201416,29,29
CMPD_0269,GENE_0631,0.3020956218242645,29,15
CMPD_0270,GENE_0934,0.3347168266773224,4,25
CMPD_0270,GENE_0807,0.3009283244609833,4,25
CMPD_0270,GENE_0207,0.28828006982803345,4,25
CMPD_0270,GENE_0787,0.28565165400505066,4,26
CMPD_0270,GENE_0147,0.2674824297428131,4,25
CMPD_0271,GENE_0565,0.3194056451320648,15,17
CMPD_0271,GENE_0448,0.3133687376976013,15,29
CMPD_0271,GENE_0746,0.2989112138748169,15,17
CMPD_0271,GENE_0095,0.2891518175601959,15,9
CMPD_0271,GENE_0943,0.2881031632423401,15,17
CMPD_0272,GENE_0557,0.30402007699012756,29,23
CMPD_0272,GENE_0152,0.3005726933479309,29,5
CMPD_0272,GENE_0729,0.28248894214630127,29,29
CMPD_0272,GENE_1033,0.27517709136009216,29,12
CMPD_0272,GENE_0909,0.25998663902282715,29,23
CMPD_0273,GENE_0870,0.326668381690979,22,9
CMPD_0273,GENE_1180,0.30468806624412537,22,26
CMPD_0273,GENE_1177,0.3013364374637604,22,6
CMPD_0273,GENE_0680,0.2843514680862427,22,22
CMPD_0273,GENE_1051,0.27676278352737427,22,26
CMPD_0274,GENE_0755,0.3096275329589844,7,10
CMPD_0274,GENE_0160,0.3012270927429199,7,13
CMPD_0274,GENE_0256,0.3011261820793152,7,7
CMPD_0274,GENE_0925,0.2911830544471741,7,12
CMPD_0274,GENE_0725,0.2911294996738434,7,23
CMPD_0275,GENE_0212,0.35524579882621765,27,23
CMPD_0275,GENE_0509,0.3106854557991028,27,23
CMPD_0275,GENE_0696,0.31034907698631287,27,23
CMPD_0275,GENE_0731,0.297000527381897,27,23
CMPD_0275,GENE_0557,0.2877255082130432,27,23
CMPD_0276,GENE_0311,0.34555402398109436,0,7
CMPD_0276,GENE_1089,0.34062841534614563,0,14
CMPD_0276,GENE_0614,0.31513550877571106,0,6
CMPD_0276,GENE_0568,0.2880103886127472,0,0
CMPD_0276,GENE_0232,0.2757757306098938,0,0
CMPD_0277,GENE_1032,0.4070173501968384,14,24
CMPD_0277,GENE_1086,0.30659735202789307,14,29
CMPD_0277,GENE_0642,0.2970086336135864,14,24
CMPD_0277,GENE_0104,0.29216939210891724,14,1
CMPD_0277,GENE_0268,0.27541038393974304,14,7
CMPD_0278,GENE_0668,0.3314584195613861,14,7
CMPD_0278,GENE_0151,0.29548180103302,14,18
CMPD_0278,GENE_1011,0.260063499212265,14,7
CMPD_0278,GENE_0395,0.258283793926239,14,14
CMPD_0278,GENE_0128,0.24411985278129578,14,26
CMPD_0279,GENE_0371,0.3462388515472412,27,23
CMPD_0279,GENE_0337,0.3346307873725891,27,25
CMPD_0279,GENE_0552,0.31917640566825867,27,3
CMPD_0279,GENE_0046,0.3087410628795624,27,22
CMPD_0279,GENE_0981,0.26554378867149353,27,27
CMPD_0280,GENE_0684,0.37335020303726196,23,23
CMPD_0280,GENE_0545,0.3622162938117981,23,22
CMPD_0280,GENE_0138,0.3581475615501404,23,23
CMPD_0280,GENE_0168,0.34353989362716675,23,0
CMPD_0280,GENE_0066,0.33694812655448914,23,6
CMPD_0281,GENE_0680,0.3406403362751007,23,22
CMPD_0281,GENE_0186,0.3178492486476898,23,23
CMPD_0281,GENE_0684,0.3069908618927002,23,23
CMPD_0281,GENE_0623,0.2964632213115692,23,27
CMPD_0281,GENE_0898,0.2884833514690399,23,23
CMPD_0282,GENE_0661,0.32778748869895935,3,26
CMPD_0282,GENE_0956,0.32339996099472046,3,0
CMPD_0282,GENE_1157,0.29857325553894043,3,9
CMPD_0282,GENE_0657,0.29769521951675415,3,12
CMPD_0282,GENE_0277,0.28692927956581116,3,16
CMPD_0283,GENE_0994,0.3289792835712433,13,1
CMPD_0283,GENE_0961,0.3158952593803406,13,25
CMPD_0283,GENE_1173,0.3096816837787628,13,4
CMPD_0283,GENE_0828,0.28417128324508667,13,23
CMPD_0283,GENE_1086,0.2657287120819092,13,29
CMPD_0284,GENE_1176,0.3541843295097351,13,8
CMPD_0284,GENE_0218,0.3230524957180023,13,26
CMPD_0284,GENE_0878,0.3154931962490082,13,24
CMPD_0284,GENE_0847,0.3153020739555359,13,2
CMPD_0284,GENE_0917,0.2790989577770233,13,9
CMPD_0285,GENE_0410,0.32080578804016113,4,22
CMPD_0285,GENE_0254,0.3190891742706299,4,13
CMPD_0285,GENE_0136,0.30087795853614807,4,8
CMPD_0285,GENE_0595,0.2736206650733948,4,10
CMPD_0285,GENE_0880,0.2700936794281006,4,13
CMPD_0286,GENE_0063,0.35446274280548096,15,25
CMPD_0286,GENE_0900,0.3081628382205963,15,10
CMPD_0286,GENE_1076,0.27509111166000366,15,21
CMPD_0286,GENE_0111,0.2658592760562897,15,23
CMPD_0286,GENE_0803,0.26504459977149963,15,20
CMPD_0287,GENE_0102,0.32688823342323303,8,8
CMPD_0287,GENE_1129,0.32223010063171387,8,27
CMPD_0287,GENE_1075,0.3132464587688446,8,20
CMPD_0287,GENE_0255,0.31291988492012024,8,15
CMPD_0287,GENE_1187,0.3007665276527405,8,8
CMPD_0288,GENE_0719,0.3387871980667114,13,23
CMPD_0288,GENE_0600,0.3128581941127777,13,22
CMPD_0288,GENE_0611,0.27191048860549927,13,13
CMPD_0288,GENE_0123,0.26794272661209106,13,23
CMPD_0288,GENE_1044,0.2652713656425476,13,28
CMPD_0289,GENE_0520,0.3282395899295807,26,10
CMPD_0289,GENE_0435,0.3018401861190796,26,11
CMPD_0289,GENE_0175,0.2960130572319031,26,29
CMPD_0289,GENE_0272,0.29552915692329407,26,13
CMPD_0289,GENE_0115,0.2884412705898285,26,10
CMPD_0290,GENE_0373,0.3252851366996765,2,2
CMPD_0290,GENE_0971,0.2701680064201355,2,26
CMPD_0290,GENE_0918,0.2607091963291168,2,17
CMPD_0290,GENE_0280,0.2602425515651703,2,9
CMPD_0290,GENE_0579,0.2547869086265564,2,10
CMPD_0291,GENE_0355,0.472364604473114,3,7
CMPD_0291,GENE_0196,0.3213391602039337,3,17
CMPD_0291,GENE_0434,0.3029423654079437,3,7
CMPD_0291,GENE_0797,0.30094969272613525,3,6
CMPD_0291,GENE_1155,0.2928963303565979,3,10
CMPD_0292,GENE_1118,0.38437309861183167,3,1
CMPD_0292,GENE_1144,0.3342055082321167,3,19
CMPD_0292,GENE_0985,0.2952146828174591,3,1
CMPD_0292,GENE_1101,0.2865907847881317,3,3
CMPD_0292,GENE_0444,0.27402061223983765,3,19
CMPD_0293,GENE_0054,0.33207806944847107,28,19
CMPD_0293,GENE_0991,0.3094531297683716,28,12
CMPD_0293,GENE_1164,0.297172486782074,28,16
CMPD_0293,GENE_0525,0.26854097843170166,28,28
CMPD_0293,GENE_0034,0.2666894197463989,28,10
CMPD_0294,GENE_0427,0.29984188079833984,0,10
CMPD_0294,GENE_0469,0.2976948022842407,0,15
CMPD_0294,GENE_0141,0.29021593928337097,0,19
CMPD_0294,GENE_0759,0.25327253341674805,0,19
CMPD_0294,GENE_0327,0.24968954920768738,0,10
CMPD_0295,GENE_1121,0.40281978249549866,25,25
CMPD_0295,GENE_0195,0.3918967843055725,25,25
CMPD_0295,GENE_1142,0.368377149105072,25,25
CMPD_0295,GENE_0601,0.3640917241573334,25,25
CMPD_0295,GENE_1107,0.34363120794296265,25,25
CMPD_0296,GENE_0964,0.3172532618045807,29,26
CMPD_0296,GENE_0419,0.3014977276325226,29,10
CMPD_0296,GENE_1114,0.2869664430618286,29,19
CMPD_0296,GENE_0257,0.27905362844467163,29,20
CMPD_0296,GENE_0752,0.25166115164756775,29,11
CMPD_0297,GENE_0012,0.3873077929019928,11,17
CMPD_0297,GENE_0397,0.3863300085067749,11,17
CMPD_0297,GENE_0989,0.3780673146247864,11,1
CMPD_0297,GENE_0558,0.33646664023399353,11,11
CMPD_0297,GENE_0836,0.3171408176422119,11,11
CMPD_0298,GENE_1048,0.3420044183731079,21,21
CMPD_0298,GENE_0508,0.3324381113052368,21,26
CMPD_0298,GENE_0284,0.329572468996048,21,26
CMPD_0298,GENE_1171,0.30529075860977173,21,4
CMPD_0298,GENE_1076,0.305207222700119,21,21
CMPD_0299,GENE_0844,0.3528347909450531,15,19
